"","CountryName","Year","scale20","ln_S_GDPpercapitaUS","S_RealGDPgrowth","S_GGbalanceGDP","S_NetGGdebtGDP","S_CurrentaccountbalanceGDP","S_NarrownetextdebtCARs","ISO2"
"1","Argentina",2015,1,9.44366637421072,-0.0853289775982144,-5.59241590987187,38.2103218631176,-3.20017244017757,140.259057445434,"AR"
"2","Argentina",2016,5,9.55763398288892,0.124761003780149,-6.12441700306081,50.3535083248088,-4.45500416916802,180.60229172097,"AR"
"3","Argentina",2017,7,9.39746423202485,-0.144660898940756,-8.52080925634054,53.9175320767684,-4.56369694966505,181.762317646312,"AR"
"4","Argentina",2018,6,9.52027449218487,0.134000333217614,-8.03325599339949,58.5345775430973,-6.89845041187638,222.424372998144,"AR"
"5","Argentina",2019,1,9.30618881857956,-0.189841389588287,-7.5773770825965,85.1893048384093,-7.31478942094536,212.230130361096,"AR"
"6","Australia",2015,20,10.9482387676472,-0.0819357186407393,-5.84128192617099,26.6893121715114,-6.25714351992209,309.382080013525,"AU"
"7","Australia",2016,20,10.8467843318458,-0.0924584202299897,-5.10668420080568,28.2390673207702,-6.93310793095021,311.133328048506,"AU"
"8","Australia",2017,20,10.7184267292609,-0.118584487804508,-5.30570696850955,30.4048633942715,-7.94045755055988,362.94231940677,"AU"
"9","Australia",2018,20,10.7963177105665,0.0814915515722613,-5.0513890396421,30.6704451990715,-5.47098813472451,314.969572480596,"AU"
"10","Australia",2019,20,10.8555310858933,0.0612665028983902,-4.03136566081399,32.0251745778275,-6.07419029887172,300.65531226759,"AU"
"11","Austria",2015,19,10.7864730075554,0.0219814737350278,-4.8819416916456,89.585765947986,0.0710678296118408,145.110143481374,"AT"
"12","Austria",2016,19,10.6299340945333,-0.144198423953104,-3.1694556122728,90.0533323336764,-0.676770246317052,155.846298471336,"AT"
"13","Austria",2017,19,10.6525548650558,0.0215903420347166,-3.65779305959268,86.4944704710483,0.366623106548915,145.863208480331,"AT"
"14","Austria",2018,19,10.7027137906702,0.0488244381219932,-2.77472913577678,82.4641353495118,-0.727302008543383,156.149190007306,"AT"
"15","Austria",2019,19,10.7855188888873,0.0825643746429194,-1.71769654798964,78.9239289524415,0.173169386316234,132.73230667279,"AT"
"16","Belgium",2015,18,10.7490215210145,0.0213542419323494,-3.74806762931647,102.180052834566,-0.115606128104945,78.510593388743,"BE"
"17","Belgium",2016,18,10.5940971492699,-0.140737436685451,-3.17992930636749,101.081944960812,0.406086680044419,89.752031728432,"BE"
"18","Belgium",2017,18,10.6162411951754,0.0249592079844379,-3.20418097525925,101.004090682824,-0.503080784164619,99.2320446938722,"BE"
"19","Belgium",2018,18,10.6661711498191,0.0533583245770675,-1.61941311259219,98.1680651753899,0.107985634077623,101.321364449084,"BE"
"20","Belgium",2019,18,10.7337382320959,0.0716710181113296,-1.70534211694459,96.9718506923137,-2.18072038903871,96.9839367913575,"BE"
"21","Brazil",2015,10,9.31799419088982,-0.0151207508281999,-8.30191117591721,57.4148229646717,-6.87991497501,71.8414838865383,"BR"
"22","Brazil",2016,9,8.99647004096307,-0.271134987092282,-12.6510531389148,63.0551010326604,-5.89035499012866,51.6255156271448,"BR"
"23","Brazil",2017,9,8.98262093555352,-0.0101471441644933,-11.5704919679834,66.1139637942273,-4.33300748061151,42.030696869972,"BR"
"24","Brazil",2018,8,9.10825609322665,0.13693737122386,-10.4632705898112,70.5440257141093,-3.80960664292552,37.2636252998631,"BR"
"25","Brazil",2019,8,9.00803236378492,-0.0925250535873802,-9.88558398872613,71.6962193613199,-5.35453832468273,35.6673824796716,"BR"
