"","CountryName","Year","scale20","ln_S_GDPpercapitaUS","S_RealGDPgrowth","S_GGbalanceGDP","S_NetGGdebtGDP","S_CurrentaccountbalanceGDP","S_NarrownetextdebtCARs","ISO2"
"1","Argentina",2015,1,9.45635126519424,-0.0853820344244985,-5.16338288218686,35.8839253320013,-2.75671003761461,132.412069981469,"AR"
"2","Argentina",2016,5,9.57307344142042,0.124855323671562,-5.58951182047023,47.4601750203352,-3.90461624654775,170.935411774598,"AR"
"3","Argentina",2017,7,9.41568695978865,-0.144789868855958,-7.87993448904772,50.4611351121117,-3.90598304170844,170.315377828301,"AR"
"4","Argentina",2018,6,9.54134500381367,0.134138361302825,-7.28449301623355,54.5102405822259,-6.13118934258593,209.215917523719,"AR"
"5","Argentina",2019,1,9.33039315369697,-0.190065912032529,-6.71421860417035,80.56441295529,-6.430459917551,197.155018081992,"AR"
"6","Australia",2015,20,10.9849246830757,-0.0820810062753207,-4.65597547863426,20.9380157582169,-4.98913939083643,293.74738455897,"AU"
"7","Australia",2016,20,10.8860236327876,-0.0926335773493876,-3.88748216600232,22.4306508784497,-5.61159971057738,295.786622296908,"AU"
"8","Australia",2017,20,10.7579799457104,-0.118810804192409,-4.10023380498469,24.7160770689207,-6.62517143644137,348.141307252566,"AU"
"9","Australia",2018,20,10.8358164284058,0.0816468023615913,-3.86286644051588,25.0975839097628,-4.16845487543459,300.623809035405,"AU"
"10","Australia",2019,20,10.8950549682207,0.0613832692863078,-2.85189352059928,26.5173492413724,-4.77787357662188,286.572080465289,"AU"
"11","Austria",2015,19,10.821948528915,0.0220195394475395,-3.62521934731021,82.9210053296006,1.36294014151641,123.796305948236,"AT"
"12","Austria",2016,19,10.6660819246704,-0.144452885532731,-1.89123525661014,83.2751027904766,0.637697345176142,134.16501021814,"AT"
"13","Austria",2017,19,10.6881345169164,0.0216278575813991,-2.40255045705045,79.823719657341,1.65745302426145,124.425675097128,"AT"
"14","Austria",2018,19,10.7364176984097,0.048904849982451,-1.58894914257742,76.1399469179755,0.491862090266711,135.671256620967,"AT"
"15","Austria",2019,19,10.8163285675446,0.0826887686023644,-0.639167707161413,73.1469089101608,1.28223959318889,113.848236369032,"AT"
"16","Belgium",2015,18,10.7743100507873,0.0213810466561502,-3.2671175154675,99.6688745345111,0.443618033475918,69.9134252483221,"BE"
"17","Belgium",2016,18,10.6228482656144,-0.140938190001919,-2.61142050641535,98.1009324937625,1.06101687698987,79.532115667798,"BE"
"18","Belgium",2017,18,10.64813743208,0.0249986910957759,-2.55467388153422,97.5879468012525,0.239823582496184,87.5146344671227,"BE"
"19","Belgium",2018,18,10.7009846732974,0.0534504306337764,-0.896190008680174,94.356634831941,0.930969990883367,88.2505234086625,"BE"
"20","Belgium",2019,18,10.7712128078711,0.0718041735288867,-0.916853441600982,92.8113975327105,-1.28666535112993,82.7243521521948,"BE"
"21","Brazil",2015,10,9.3125158375497,-0.0151167664473751,-8.46183754807,58.1414815484641,-7.05748590592833,73.5781481586543,"BR"
"22","Brazil",2016,9,8.99059084468179,-0.271058449182011,-12.8090554929626,63.7432550276723,-6.07103633073188,53.1491792171178,"BR"
"23","Brazil",2017,9,8.97629097677674,-0.0101440655072825,-11.7250347968741,66.7534790183607,-4.51610344485261,43.3149694276333,"BR"
"24","Brazil",2018,8,9.10182165303532,0.136895201670009,-10.6060725020272,71.1036846102893,-3.98510366281389,38.2669302675862,"BR"
"25","Brazil",2019,8,9.00205689083634,-0.0924986217923371,-10.0082449518595,72.1543658785787,-5.51004832485331,36.4012989807299,"BR"
"26","Bulgaria",2015,10,8.9413566406166,0.0286790354225382,-6.03486626904792,20.4032180157432,0.44547548747191,6.56021553469413,"BG"
"27","Bulgaria",2016,10,8.83152181469473,-0.104417472427091,-2.30016662131759,20.9845784705812,-0.658271788688072,-6.69259462501245,"BG"
"28","Bulgaria",2017,11,8.89943304895701,0.069376185174648,-0.482007050724393,19.7175757864372,2.43187985969923,-15.0290180838313,"BG"
"29","Bulgaria",2018,11,8.99911174093829,0.103968314154863,0.543395640231366,17.3654344546751,2.75903856449363,-21.1837923140718,"BG"
"30","Bulgaria",2019,12,9.12307866528486,0.131038729401211,1.20946095160559,15.2198998461033,4.63700324854524,-23.9301952798079,"BG"
"31","Canada",2015,20,10.8010294481054,-0.0333515194647064,-0.634830142854403,44.0160869091441,-3.47495969163543,114.488307946859,"CA"
"32","Canada",2016,20,10.6444870358379,-0.143321739005807,-0.921707101003193,45.5205211885655,-4.66442909053648,133.974187171917,"CA"
"33","Canada",2017,20,10.6150335705022,-0.0276332555469626,-1.31475586403177,46.8443371771472,-4.36963430173641,146.006855115965,"CA"
"34","Canada",2018,20,10.6774028989251,0.0655164619651526,-1.25350621985442,43.2548786028143,-4.02015928608281,139.337588907828,"CA"
"35","Canada",2019,20,10.6992944246287,0.0232281426086132,-1.36979165343242,43.0420453066809,-3.88797593413764,126.150638096061,"CA"
"36","Chile",2015,17,9.60834596269318,-0.073904613268998,-1.53933946578355,0.839394815779154,-1.75126379273262,21.9605400694829,"CL"
"37","Chile",2016,17,9.53315360505685,-0.0743559848484092,-2.12235922268743,2.8207222383673,-2.40949098975544,29.5126917813939,"CL"
"38","Chile",2017,16,9.54851137459304,0.0131331359091792,-2.68530433831424,7.22237844968043,-1.65722290614906,25.6376562452126,"CL"
"39","Chile",2018,16,9.64088045427057,0.093965735341603,-2.63847337080516,10.9256593287356,-2.21490215897834,34.8690749294747,"CL"
"40","Chile",2019,16,9.7014286790699,0.0591562235018072,-1.48187982749857,12.9207012118786,-3.1224713552039,42.6474268551254,"CL"
"41","China",2015,17,8.88308569547022,0.0847956651852009,-2.14784267850804,19.9657603487905,0.4602279261743,-71.8455718207479,"CN"
"42","China",2016,17,8.93161845639879,0.0499224291232426,-3.87960117785517,70.1984031287388,0.94825691350559,-74.1853063927945,"CN"
"43","China",2017,16,8.93667156096896,0.00518275534023312,-4.36444194513589,66.6941774492387,0.00332868759313532,-70.2730139344759,"CN"
"44","China",2018,16,9.01793147580493,0.084266112866993,-3.96939041614969,59.0272807482341,-0.201528516828759,-56.2888913550547,"CN"
"45","China",2019,16,9.12839492562533,0.116022760574797,-4.4046067373426,60.6285123194108,-1.43647760915956,-44.180776872973,"CN"
"46","Croatia",2015,9,9.48732284409567,-0.00307255397854117,-6.04544609021547,78.0098021448356,-0.773614928589729,110.468464744231,"HR"
"47","Croatia",2016,9,9.34575421880358,-0.13343415043832,-3.96637235920334,79.2957869977768,2.4098537300988,101.282502959587,"HR"
"48","Croatia",2017,9,9.3957286224006,0.0489665376179868,-1.70353107887583,77.5625683858132,1.44800367819217,80.8798097019139,"HR"
"49","Croatia",2018,10,9.47934001635005,0.0849838377924183,0.252954813523451,74.4245218800965,3.09971937055771,66.9997617909996,"HR"
"50","Croatia",2019,11,9.58656154047376,0.110875529459521,-0.24268563836471,71.368979591358,1.02962372011977,47.854286776531,"HR"
"51","Czech Republic",2015,17,9.88737965644623,-0.0072134469949734,-2.30161723807275,35.061896073639,-0.0392391908513788,7.28526053521864,"CZ"
"52","Czech Republic",2016,17,9.77911470307205,-0.103180063083901,-0.80414634247704,33.6653724446709,-0.169485693935557,3.97626075027656,"CZ"
"53","Czech Republic",2017,17,9.8217933618469,0.0426669230304638,0.535641976589941,28.8177393948348,1.34338785111622,-3.2082775913515,"CZ"
"54","Czech Republic",2018,17,9.92176088447816,0.104112570572395,1.38530887106058,24.7709561025385,1.17621358499571,-5.75927920818048,"CZ"
"55","Czech Republic",2019,17,10.0470585457469,0.132408992000919,0.934858798773686,22.7250076621511,0.0690010543809889,-4.88677021947687,"CZ"
"56","Denmark",2015,20,11.0252260676943,0.0228685732661747,0.664814255071159,27.8936162067747,8.23086417361342,61.4119395427783,"DK"
"57","Denmark",2016,20,10.865336792269,-0.147315342048102,-1.81237841293801,25.6915838709802,7.58266932390823,62.0830660249676,"DK"
"58","Denmark",2017,20,10.8907018833995,0.0258575530145073,-0.556490364875889,22.6433065188693,7.09799214229192,60.1581155523008,"DK"
"59","Denmark",2018,20,10.9343746280599,0.04441486611313,0.967164743216165,19.8239966823333,7.14214940756657,56.6114010780268,"DK"
"60","Denmark",2019,20,11.0058254604936,0.0735781786270393,0.0752898749768645,18.5211069267746,6.32140667503553,54.8232756242912,"DK"
"61","Egypt",2015,5,8.0629749353363,0.0273113236742671,-14.8035739951807,91.5640334094543,-3.89506169152601,64.375282247782,"EG"
"62","Egypt",2016,5,8.1329850391367,0.0758614917156141,-14.4012943340834,92.8058559600812,-6.72726434363851,71.6072672561317,"EG"
"63","Egypt",2017,5,8.10805998286109,-0.0212065333248941,-16.5201861315341,99.0936687175936,-9.1324318551998,104.631121079521,"EG"
"64","Egypt",2018,6,7.71296604904171,-0.322636939709536,-13.4777062882588,103.449671340615,-9.37719935659831,112.346051024721,"EG"
"65","Egypt",2019,6,7.75447443550063,0.0448769893001974,-12.5572676822657,96.6154764500002,-5.70205540302834,113.731064722441,"EG"
"66","Estonia",2015,17,9.89105914807773,0.0625159103282274,-0.0614651571764876,-1.5438263363146,-0.254835766894158,40.4235659744573,"EE"
"67","Estonia",2016,17,9.73785055653593,-0.141437984942019,-0.633914250655729,0.57349985221421,0.781816904290217,42.3766414105603,"EE"
"68","Estonia",2017,17,9.77791348852685,0.0415825713177849,-1.31530359826065,0.699254777106431,0.658940944347828,39.8271261395817,"EE"
"69","Estonia",2018,17,9.88611556481434,0.115389508147234,-1.59985224577424,1.11641092305736,1.63213481896587,40.2438995534796,"EE"
"70","Estonia",2019,17,10.0150906204042,0.139613391852373,-1.44815781593578,1.2326743940174,0.88038909497845,33.824377559349,"EE"
"71","Finland",2015,19,10.8073898192166,0.00833380441273739,-3.45313220577865,23.9500771987802,-1.96536346389251,204.222644650623,"FI"
"72","Finland",2016,19,10.645649898304,-0.149245008781974,-2.88162763649124,25.7221539132797,-1.56364081047338,217.735312216988,"FI"
