"Model","Scenario","Region","X2045","X2046","X2047","X2048","X2049","X2050"
"GCAM 6.0 NGFS","Net Zero 2050","EGY",-0.04580473967,-0.04775893324,-0.04958309357,-0.05107133375,-0.0521564021,-0.05296399398
"GCAM 6.0 NGFS","Net Zero 2050","EST",-0.00977860742,-0.01037344476,-0.01124969558,-0.01218807805,-0.0135387736,-0.01545138635
"GCAM 6.0 NGFS","Net Zero 2050","FIN",-0.01031035557,-0.01056682167,-0.01075735245,-0.01041375328,-0.00986128951,-0.00946172874
"GCAM 6.0 NGFS","Net Zero 2050","FRA",-0.01255871085,-0.01257141065,-0.01249548954,-0.01205236285,-0.01148950184,-0.01093370465
"GCAM 6.0 NGFS","Net Zero 2050","DEU",-0.01295488257,-0.01279076581,-0.01252794482,-0.01215230689,-0.01178291593,-0.01155680908
"GCAM 6.0 NGFS","Net Zero 2050","GRC",-0.02243484785,-0.02117232746,-0.0197187806,-0.01744943995,-0.01479735433,-0.01212026304
"GCAM 6.0 NGFS","Net Zero 2050","HKG",-0.02435630309,-0.0270708175,-0.02923992862,-0.03098239217,-0.03274205126,-0.03452074183
"GCAM 6.0 NGFS","Net Zero 2050","HUN",0.01808518077,0.01812965634,0.01785032355,0.01813979305,0.01851304011,0.01875910142
"GCAM 6.0 NGFS","Net Zero 2050","IND",-0.03608286879,-0.03605833231,-0.03612938493,-0.03599759835,-0.03569329308,-0.03527770054
"GCAM 6.0 NGFS","Net Zero 2050","IDN",-0.00568787308,-0.00458979875,-0.00356308369,-0.00212714613,-0.0004984193,0.00124079719
"GCAM 6.0 NGFS","Net Zero 2050","IRL",-0.01727947081,-0.0168876845,-0.01685798092,-0.01727949345,-0.01784258274,-0.01816715131
"GCAM 6.0 NGFS","Net Zero 2050","ITA",-0.00925628841,-0.00788058296,-0.00750895716,-0.00788636001,-0.0086782699,-0.00966762212
"GCAM 6.0 NGFS","Net Zero 2050","JPN",-0.01368575942,-0.01339537228,-0.01229439948,-0.0095855552,-0.00626301833,-0.00291298814
"GCAM 6.0 NGFS","Net Zero 2050",NA,-0.03391678069,-0.03580475681,-0.03754656364,-0.03892188525,-0.04002087174,-0.04096329053
"GCAM 6.0 NGFS","Net Zero 2050","LVA",-0.00945397482,-0.00922313968,-0.00890328888,-0.00828838887,-0.00763624811,-0.00712869214
"GCAM 6.0 NGFS","Net Zero 2050","LTU",-0.0102004519,-0.01011030594,-0.01010446199,-0.01005440196,-0.01037534405,-0.01106664042
"GCAM 6.0 NGFS","Net Zero 2050","MYS",-0.02568173149,-0.02471527619,-0.02444081849,-0.02443346537,-0.02414087517,-0.02344591733
"GCAM 6.0 NGFS","Net Zero 2050","MEX",-0.02446439462,-0.02359913711,-0.02257960041,-0.02134415069,-0.01997824305,-0.01852021381
"GCAM 6.0 NGFS","Net Zero 2050",NA,-0.08861304194,-0.09440822581,-0.09942865036,-0.103457545,-0.1069048849,-0.1102025512
"GCAM 6.0 NGFS","Net Zero 2050","NLD",0.0023182176,0.00257212695,0.00252955393,0.00280102449,0.00274352329,0.00202421646
"GCAM 6.0 NGFS","Net Zero 2050","NZL",-0.00011013719,0.00204751136,0.00392763118,0.0058490019,0.007578487,0.00908537545
"GCAM 6.0 NGFS","Net Zero 2050","NOR",-0.01977495138,-0.01952637753,-0.01910312484,-0.01870763875,-0.01830597278,-0.01778937181
"GCAM 6.0 NGFS","Net Zero 2050","POL",0.00041633329,0.00045125071,-1.259958e-05,0.00010005282,0.00053318493,0.00094334396
"GCAM 6.0 NGFS","Net Zero 2050","PRT",-0.00930541848,-0.0083388695,-0.00731337448,-0.00572623508,-0.00381351532,-0.0017633714
"GCAM 6.0 NGFS","Net Zero 2050","ROU",-0.03118149905,-0.03261260253,-0.03324889778,-0.03328463733,-0.03354148782,-0.03396757111
"GCAM 6.0 NGFS","Net Zero 2050","RUS",-0.1024466242,-0.1098384384,-0.1158915087,-0.1213066539,-0.1266145235,-0.1321283905
"GCAM 6.0 NGFS","Net Zero 2050","SGP",-0.01272510294,-0.01942174342,-0.02471827509,-0.02751705222,-0.03019434866,-0.03334865101
"GCAM 6.0 NGFS","Net Zero 2050","SVK",-0.0025274751,-0.00172758878,-0.00122481518,-0.00093621217,-0.00149454341,-0.00279984601
"GCAM 6.0 NGFS","Net Zero 2050","SVN",-0.00033981185,0.00038984556,-5.891333e-05,-0.00041691487,-0.00048844354,-0.00052695669
"GCAM 6.0 NGFS","Net Zero 2050","ZAF",-0.00623700268,-0.00681197286,-0.00794121305,-0.00910138602,-0.01040039992,-0.01186845836
"GCAM 6.0 NGFS","Net Zero 2050","KOR",0.00312917665,0.00413336138,0.00479353518,0.00542555548,0.00592912971,0.00625982157
"GCAM 6.0 NGFS","Net Zero 2050","ESP",-0.02394147535,-0.02382296365,-0.02399050667,-0.02396887168,-0.02373728461,-0.02344427256
"GCAM 6.0 NGFS","Net Zero 2050","SWE",-0.01784299717,-0.01746434733,-0.0173841339,-0.01731492221,-0.01714990184,-0.01702367119
"GCAM 6.0 NGFS","Net Zero 2050","CHE",0.01788483575,0.0214758993,0.02346194634,0.02494846374,0.02663857491,0.02833995058
"GCAM 6.0 NGFS","Net Zero 2050","TWN",0.0023613556,0.00396428761,0.00519628865,0.00630463455,0.007421203,0.00856249567
"GCAM 6.0 NGFS","Net Zero 2050","TUR",-0.02384955395,-0.02490224654,-0.02593261321,-0.02657963499,-0.02696200261,-0.02713822356
"GCAM 6.0 NGFS","Net Zero 2050","GBR",-0.0024675282,-0.0021629914,-0.00205920611,-0.00164887213,-0.00119111595,-0.00089048282
"GCAM 6.0 NGFS","Net Zero 2050","USA",-0.02980858589,-0.02880797752,-0.02749050854,-0.0258583314,-0.02422961486,-0.02272481273
"GCAM 6.0 NGFS","Net Zero 2050","VNM",-0.04433578341,-0.04636941823,-0.04705307921,-0.04669559651,-0.04608312036,-0.04544614802
"GCAM 6.0 NGFS","Below 2",NA,-0.07057878843,-0.07457532531,-0.07906831581,-0.08366143942,-0.08799270058,-0.09203492123
"GCAM 6.0 NGFS","Below 2","ARG",-0.01825220139,-0.01896516131,-0.01945943214,-0.0199228192,-0.02011916399,-0.02000185709
"GCAM 6.0 NGFS","Below 2",NA,-0.02885932824,-0.02949669567,-0.03026590292,-0.03097200626,-0.031442718,-0.03154220498
"GCAM 6.0 NGFS","Below 2","AUS",-0.02970881594,-0.03060976623,-0.0314477195,-0.03223376589,-0.03289881171,-0.03325969783
"GCAM 6.0 NGFS","Below 2","AUT",-0.02833201937,-0.02900835742,-0.02944307704,-0.02977603198,-0.03002867264,-0.03009369449
"GCAM 6.0 NGFS","Below 2","BEL",-0.00479612486,-0.00451388355,-0.00405884041,-0.00351303128,-0.00297480858,-0.00229900489
"GCAM 6.0 NGFS","Below 2","BRA",-0.03580829345,-0.03747242122,-0.03937804654,-0.04100294973,-0.04208666057,-0.0428256935
"GCAM 6.0 NGFS","Below 2","BGR",-0.01513373207,-0.01500222642,-0.01446877607,-0.01407494414,-0.01374067056,-0.01329282708
"GCAM 6.0 NGFS","Below 2","CAN",-0.01373159706,-0.01433485476,-0.01506365589,-0.01580623785,-0.01660200108,-0.01735020694
"GCAM 6.0 NGFS","Below 2","CHL",0.00483127548,0.00520586541,0.00580078966,0.006497831,0.00732553884,0.00831581802
"GCAM 6.0 NGFS","Below 2","CHN",-0.03206478076,-0.03245305886,-0.03287682131,-0.03334726067,-0.03386352931,-0.03448160292
"GCAM 6.0 NGFS","Below 2","HRV",-0.03335111964,-0.03403149834,-0.03453491394,-0.03516712841,-0.03581407249,-0.03624023729
"GCAM 6.0 NGFS","Below 2","CZE",-0.00428461273,-0.00401639582,-0.00366935745,-0.00336924392,-0.00315742587,-0.00291696433
"GCAM 6.0 NGFS","Below 2","DNK",-0.01295696175,-0.01335115649,-0.01367919351,-0.01398137779,-0.01436776733,-0.01468561436
"GCAM 6.0 NGFS","Below 2",NA,-0.01162116554,-0.01077265861,-0.00995975226,-0.00927775926,-0.00869489201,-0.00806337135
"GCAM 6.0 NGFS","Below 2","EGY",-0.04028970085,-0.04151506757,-0.04295598346,-0.04439188458,-0.04554849908,-0.0464114741
"GCAM 6.0 NGFS","Below 2","EST",-0.01612084638,-0.01594290808,-0.01555023748,-0.01532658466,-0.01539622354,-0.01564248176
"GCAM 6.0 NGFS","Below 2","FIN",-0.01140289914,-0.01141511882,-0.01136583592,-0.01131691727,-0.01135355646,-0.01127056276
"GCAM 6.0 NGFS","Below 2","FRA",-0.01454973111,-0.01481343123,-0.01509231931,-0.01540732887,-0.01575605348,-0.01600777003
"GCAM 6.0 NGFS","Below 2","DEU",-0.0144214924,-0.01498845977,-0.01547703392,-0.01590015626,-0.01630336337,-0.01657250746
"GCAM 6.0 NGFS","Below 2","GRC",-0.02917491696,-0.02925419992,-0.02908544705,-0.02865250846,-0.0278902684,-0.02662727988
"GCAM 6.0 NGFS","Below 2","HKG",-0.03108194452,-0.03264714158,-0.03425520358,-0.03591006987,-0.03763958472,-0.03897110861
"GCAM 6.0 NGFS","Below 2","HUN",0.00113705637,0.00145431601,0.00201531288,0.00252699459,0.00295334369,0.00352243542
"GCAM 6.0 NGFS","Below 2","IND",-0.04048133032,-0.04166458838,-0.04309643153,-0.04437661591,-0.04521001733,-0.04559865434
"GCAM 6.0 NGFS","Below 2","IDN",-0.02050871019,-0.02047058225,-0.02042695934,-0.02025250552,-0.01980033259,-0.01895078617
"GCAM 6.0 NGFS","Below 2","IRL",-0.01635034831,-0.01643684622,-0.01651746329,-0.01648328846,-0.01631644424,-0.01605388105
"GCAM 6.0 NGFS","Below 2","ITA",-0.0162885247,-0.01574339243,-0.01499088901,-0.01414108152,-0.01321735001,-0.01217317282
"GCAM 6.0 NGFS","Below 2","JPN",-0.0217443419,-0.02192110917,-0.02199117,-0.02212789309,-0.02215668352,-0.02178430525
"GCAM 6.0 NGFS","Below 2",NA,-0.02759707183,-0.02869652617,-0.02992558627,-0.03110022951,-0.03212534095,-0.03298931522
"GCAM 6.0 NGFS","Below 2","LVA",-0.0123415095,-0.01234463639,-0.01225131892,-0.0120956561,-0.01198404134,-0.01183484858
"GCAM 6.0 NGFS","Below 2","LTU",-0.01605024194,-0.01613605951,-0.01577400132,-0.01544237637,-0.01522685597,-0.01494705134
"GCAM 6.0 NGFS","Below 2","MYS",-0.03359042319,-0.03415878001,-0.03499537314,-0.03567768669,-0.03610422451,-0.036244466
"GCAM 6.0 NGFS","Below 2","MEX",-0.02924657561,-0.0295431891,-0.02982751129,-0.02993812147,-0.0298195247,-0.02943375886
"GCAM 6.0 NGFS","Below 2",NA,-0.06022689643,-0.06293592395,-0.06613019504,-0.06937588681,-0.07238139799,-0.07516977685
"GCAM 6.0 NGFS","Below 2","NLD",-0.0054891349,-0.00545361292,-0.00526553164,-0.0050527733,-0.00492748472,-0.00471307342
"GCAM 6.0 NGFS","Below 2","NZL",-0.00592026311,-0.00577888509,-0.00553958041,-0.00522544754,-0.004796899,-0.00419222796
"GCAM 6.0 NGFS","Below 2","NOR",-0.01780969663,-0.01845199299,-0.01903391471,-0.0193693664,-0.01967556029,-0.019883049
"GCAM 6.0 NGFS","Below 2","POL",-0.00460440219,-0.00433029217,-0.00395201317,-0.00355203919,-0.00321251844,-0.00283875512
"GCAM 6.0 NGFS","Below 2","PRT",-0.01877480156,-0.01880339216,-0.01875340284,-0.01881979755,-0.01890424345,-0.01867320108
"GCAM 6.0 NGFS","Below 2","ROU",-0.02951575837,-0.03122535448,-0.03285202293,-0.03456303558,-0.03624685877,-0.03778532668
"GCAM 6.0 NGFS","Below 2","RUS",-0.05071947122,-0.05363985301,-0.05711817749,-0.06081561838,-0.06459196781,-0.06826111905
"GCAM 6.0 NGFS","Below 2","SGP",-0.02645646914,-0.02814411193,-0.02970395717,-0.0317499659,-0.03400559832,-0.0359173216
"GCAM 6.0 NGFS","Below 2","SVK",-0.01336724502,-0.01341661656,-0.01311789693,-0.01289431029,-0.01279494787,-0.01264906294
"GCAM 6.0 NGFS","Below 2","SVN",-0.00947024215,-0.00923830882,-0.00876998908,-0.0083234986,-0.00793137052,-0.00749908958
"GCAM 6.0 NGFS","Below 2","ZAF",-0.01538163596,-0.01611662752,-0.0166184658,-0.01687117797,-0.01694608378,-0.016800288
"GCAM 6.0 NGFS","Below 2","KOR",-0.0087057139,-0.00853884594,-0.00828819411,-0.00800125916,-0.00766998712,-0.00726091411
"GCAM 6.0 NGFS","Below 2","ESP",-0.02515654053,-0.02556408993,-0.02584565014,-0.02627682474,-0.02670675881,-0.02680900907
"GCAM 6.0 NGFS","Below 2","SWE",-0.01697073488,-0.01739338723,-0.01778275939,-0.01806902561,-0.01832348036,-0.01846581064
"GCAM 6.0 NGFS","Below 2","CHE",0.00304652524,0.0040197285,0.00505977831,0.00618282487,0.00733393708,0.00856409915
"GCAM 6.0 NGFS","Below 2","TWN",-0.01250339182,-0.01243863953,-0.01230539181,-0.0121389293,-0.01190012355,-0.01134930381
"GCAM 6.0 NGFS","Below 2","TUR",-0.0211632456,-0.02172453619,-0.02233319646,-0.02295242234,-0.02347958898,-0.0238160124
"GCAM 6.0 NGFS","Below 2","GBR",-0.00772278632,-0.0074862357,-0.00718362892,-0.00684792566,-0.00655090887,-0.00624410058
"GCAM 6.0 NGFS","Below 2","USA",-0.03299716064,-0.03318982296,-0.03315859045,-0.03296620651,-0.03269757711,-0.03219031708
"GCAM 6.0 NGFS","Below 2","VNM",-0.04548117007,-0.04753117846,-0.04940207377,-0.05104495243,-0.05249632428,-0.05357892975
"MESSAGEix-GLOBIOM 1.1-M-R12","Delayed transition",NA,-0.1133890313,-0.120191689,-0.1261310816,-0.1312916938,-0.1357413529,-0.1396581551
"MESSAGEix-GLOBIOM 1.1-M-R12","Delayed transition","ARG",-0.02509317093,-0.02612660864,-0.02697672576,-0.02776132608,-0.02819263731,-0.02825788962
"MESSAGEix-GLOBIOM 1.1-M-R12","Delayed transition",NA,-0.03204302981,-0.03252760556,-0.03311478042,-0.03358316714,-0.03383958599,-0.03379181359
"MESSAGEix-GLOBIOM 1.1-M-R12","Delayed transition","AUS",-0.03215104815,-0.03286142754,-0.03361135539,-0.03429697652,-0.03482475009,-0.03519124662
"MESSAGEix-GLOBIOM 1.1-M-R12","Delayed transition","AUT",-0.02779367189,-0.0279342666,-0.02792010042,-0.02786221464,-0.02773885591,-0.02742795128
"MESSAGEix-GLOBIOM 1.1-M-R12","Delayed transition","BEL",-0.0121699402,-0.01271405486,-0.0132316824,-0.01356261665,-0.01374320098,-0.0136858954
"MESSAGEix-GLOBIOM 1.1-M-R12","Delayed transition","BRA",-0.05173335879,-0.05391686493,-0.05615591056,-0.05810891191,-0.05952349104,-0.06056951111
"MESSAGEix-GLOBIOM 1.1-M-R12","Delayed transition","BGR",-0.02122256633,-0.02092639521,-0.0203871746,-0.01977968004,-0.01911304149,-0.01832233145
"MESSAGEix-GLOBIOM 1.1-M-R12","Delayed transition","CAN",-0.04076048812,-0.04250548433,-0.04405384483,-0.04544169267,-0.0467159394,-0.04777552923
"MESSAGEix-GLOBIOM 1.1-M-R12","Delayed transition","CHL",0.00444567669,0.00501610296,0.00550383085,0.00613945125,0.00704499714,0.00820720039
"MESSAGEix-GLOBIOM 1.1-M-R12","Delayed transition","CHN",-0.03336376744,-0.03348480346,-0.03352715525,-0.03345632717,-0.03331605362,-0.03321987889
"MESSAGEix-GLOBIOM 1.1-M-R12","Delayed transition","HRV",-0.0307154255,-0.02975444083,-0.02820588153,-0.02641665737,-0.02446738061,-0.02225820413
"MESSAGEix-GLOBIOM 1.1-M-R12","Delayed transition","CZE",-0.00887765559,-0.00850104393,-0.00809169961,-0.00766742159,-0.00720714787,-0.00660383264
"MESSAGEix-GLOBIOM 1.1-M-R12","Delayed transition","DNK",-0.01603519598,-0.01639508103,-0.01674216449,-0.01693217208,-0.01702923722,-0.01699345324
"MESSAGEix-GLOBIOM 1.1-M-R12","Delayed transition",NA,-0.01754377948,-0.01623964267,-0.01498308479,-0.01376202184,-0.01255432833,-0.01124860449
"MESSAGEix-GLOBIOM 1.1-M-R12","Delayed transition","EGY",-0.05309142307,-0.05501522529,-0.0568092063,-0.05838329148,-0.05962251661,-0.06053980898
"MESSAGEix-GLOBIOM 1.1-M-R12","Delayed transition","EST",-0.02398136525,-0.02381132017,-0.02359838066,-0.02345447425,-0.02360207909,-0.02407692555
"MESSAGEix-GLOBIOM 1.1-M-R12","Delayed transition","FIN",-0.01873031161,-0.01926796403,-0.01974485381,-0.02000793662,-0.02012105283,-0.01996127644
"MESSAGEix-GLOBIOM 1.1-M-R12","Delayed transition","FRA",-0.02183285984,-0.02282243712,-0.0238209015,-0.02478062402,-0.02568256758,-0.02640622463
"MESSAGEix-GLOBIOM 1.1-M-R12","Delayed transition","DEU",-0.02465335732,-0.02574498251,-0.02673313847,-0.02762081482,-0.02843221879,-0.02903109541
"MESSAGEix-GLOBIOM 1.1-M-R12","Delayed transition","GRC",-0.04912214451,-0.05121752798,-0.05294355814,-0.05432494434,-0.05525721532,-0.05552271859
"MESSAGEix-GLOBIOM 1.1-M-R12","Delayed transition","HKG",-0.03209824526,-0.03384268779,-0.0355131935,-0.03710558369,-0.03873312423,-0.0399852423
"MESSAGEix-GLOBIOM 1.1-M-R12","Delayed transition","HUN",-0.00427950761,-0.00382797423,-0.00330125591,-0.00268119809,-0.00193182243,-0.0009090138
"MESSAGEix-GLOBIOM 1.1-M-R12","Delayed transition","IND",-0.04323930172,-0.04454187406,-0.04614355036,-0.04767113087,-0.04883045151,-0.04961872474
"MESSAGEix-GLOBIOM 1.1-M-R12","Delayed transition","IDN",-0.02063762491,-0.02020703785,-0.02003505183,-0.01983059508,-0.01934526542,-0.01841352663
"MESSAGEix-GLOBIOM 1.1-M-R12","Delayed transition","IRL",-0.01950280644,-0.01995944963,-0.02050106366,-0.02107756354,-0.02164950151,-0.02214955781
"MESSAGEix-GLOBIOM 1.1-M-R12","Delayed transition","ITA",-0.03366931267,-0.03429387305,-0.03475761606,-0.0352056177,-0.03548059816,-0.03535931942
"MESSAGEix-GLOBIOM 1.1-M-R12","Delayed transition","JPN",-0.03393063627,-0.03465424548,-0.03520157574,-0.03567619476,-0.03596803146,-0.03591754521
"MESSAGEix-GLOBIOM 1.1-M-R12","Delayed transition",NA,-0.04072973837,-0.04240488219,-0.0442512406,-0.04610665433,-0.04775480616,-0.04906002361
"MESSAGEix-GLOBIOM 1.1-M-R12","Delayed transition","LVA",-0.01758285001,-0.01755992991,-0.0174124876,-0.01710282528,-0.01671015173,-0.01617841756
"MESSAGEix-GLOBIOM 1.1-M-R12","Delayed transition","LTU",-0.02268532837,-0.02270581512,-0.02230107377,-0.02165210226,-0.02092481987,-0.02010013397
"MESSAGEix-GLOBIOM 1.1-M-R12","Delayed transition","MYS",-0.03074371119,-0.03091882181,-0.03094312672,-0.03078453552,-0.03049587731,-0.03003864159
"MESSAGEix-GLOBIOM 1.1-M-R12","Delayed transition","MEX",-0.03065056819,-0.0310223264,-0.03153874927,-0.03197993048,-0.03224485498,-0.03223003446
"MESSAGEix-GLOBIOM 1.1-M-R12","Delayed transition",NA,-0.09009917764,-0.0945790309,-0.09868683649,-0.1023347231,-0.1055697648,-0.1085764172
"MESSAGEix-GLOBIOM 1.1-M-R12","Delayed transition","NLD",-0.01144370432,-0.01179157586,-0.01211530984,-0.01223440488,-0.01218714583,-0.01189069049
"MESSAGEix-GLOBIOM 1.1-M-R12","Delayed transition","NZL",-0.00268932921,-0.00195850741,-0.00125827116,-0.00057344654,0.00019638075,0.00115149366
"MESSAGEix-GLOBIOM 1.1-M-R12","Delayed transition","NOR",-0.01916673284,-0.01935010662,-0.01949751131,-0.01962449987,-0.01970163125,-0.01961667756
"MESSAGEix-GLOBIOM 1.1-M-R12","Delayed transition","POL",-0.00978827579,-0.00931390991,-0.00887917517,-0.00835533198,-0.00769549483,-0.00680673889
"MESSAGEix-GLOBIOM 1.1-M-R12","Delayed transition","PRT",-0.03420599099,-0.03542746535,-0.03645257335,-0.03741230145,-0.03824004538,-0.03869572759
"MESSAGEix-GLOBIOM 1.1-M-R12","Delayed transition","ROU",-0.03231734869,-0.03454271918,-0.03670894087,-0.03881631418,-0.04085270401,-0.0427298497
"MESSAGEix-GLOBIOM 1.1-M-R12","Delayed transition","RUS",-0.09571208971,-0.100999766,-0.1055554421,-0.1099054801,-0.1141061271,-0.1180283228
"MESSAGEix-GLOBIOM 1.1-M-R12","Delayed transition","SGP",-0.02186408746,-0.02413421083,-0.02658810461,-0.02872956952,-0.03051080814,-0.03187539
"MESSAGEix-GLOBIOM 1.1-M-R12","Delayed transition","SVK",-0.01728232045,-0.01713243743,-0.0164576532,-0.01546725267,-0.01435121939,-0.0131181849
"MESSAGEix-GLOBIOM 1.1-M-R12","Delayed transition","SVN",-0.01249776823,-0.01208499496,-0.01160550128,-0.01126035211,-0.01091428015,-0.01039408252
"MESSAGEix-GLOBIOM 1.1-M-R12","Delayed transition","ZAF",-0.03586600616,-0.03735261674,-0.03846277727,-0.03918350489,-0.0395505236,-0.03947505335
"MESSAGEix-GLOBIOM 1.1-M-R12","Delayed transition","KOR",-0.01034381599,-0.00955046128,-0.00875827568,-0.00797768879,-0.0071497834,-0.00621455078
"MESSAGEix-GLOBIOM 1.1-M-R12","Delayed transition","ESP",-0.03368825453,-0.03465506638,-0.03545920904,-0.03634848157,-0.03703378017,-0.03728208405
"MESSAGEix-GLOBIOM 1.1-M-R12","Delayed transition","SWE",-0.01882831157,-0.0195899413,-0.02034362967,-0.02100493053,-0.02159880224,-0.02196842621
"MESSAGEix-GLOBIOM 1.1-M-R12","Delayed transition","CHE",0.00083618641,0.00196884967,0.00291334338,0.00360385951,0.00418948421,0.00486595074
"MESSAGEix-GLOBIOM 1.1-M-R12","Delayed transition","TWN",-0.01506055489,-0.01412701444,-0.01318213938,-0.01234463579,-0.01153492898,-0.01043160868
"MESSAGEix-GLOBIOM 1.1-M-R12","Delayed transition","TUR",-0.03048355934,-0.03171614521,-0.03296234458,-0.03412086046,-0.03503221893,-0.03555584453
"MESSAGEix-GLOBIOM 1.1-M-R12","Delayed transition","GBR",-0.01498884065,-0.01519917973,-0.01541912773,-0.01549309514,-0.01541934245,-0.01518591566
"MESSAGEix-GLOBIOM 1.1-M-R12","Delayed transition","USA",-0.04007293702,-0.04120403001,-0.04216273176,-0.04302029768,-0.04383174818,-0.04440310859
"MESSAGEix-GLOBIOM 1.1-M-R12","Delayed transition","VNM",-0.04104234672,-0.04323429837,-0.04508884215,-0.04645600762,-0.04749328669,-0.04811185262
"MESSAGEix-GLOBIOM 1.1-M-R12","Fragmented World",NA,-0.1097890871,-0.1166308381,-0.1234780972,-0.1299199458,-0.1358023056,-0.1411409354
"MESSAGEix-GLOBIOM 1.1-M-R12","Fragmented World","ARG",-0.04190335498,-0.04355409519,-0.04459948658,-0.04491005904,-0.0448772149,-0.04476816215
"MESSAGEix-GLOBIOM 1.1-M-R12","Fragmented World",NA,-0.06215492236,-0.06374410843,-0.06526308774,-0.06661571042,-0.06779447971,-0.0687487091
"MESSAGEix-GLOBIOM 1.1-M-R12","Fragmented World","AUS",-0.04207071032,-0.04368339595,-0.04492076488,-0.04603576933,-0.04701827059,-0.04783413462
"MESSAGEix-GLOBIOM 1.1-M-R12","Fragmented World","AUT",-0.03159581388,-0.03241803594,-0.03304044236,-0.03345051097,-0.03367448605,-0.03375693023
"MESSAGEix-GLOBIOM 1.1-M-R12","Fragmented World","BEL",-0.0211506449,-0.02217299049,-0.02292681093,-0.02349551806,-0.02383135657,-0.02381008464
"MESSAGEix-GLOBIOM 1.1-M-R12","Fragmented World","BRA",-0.06508127662,-0.06845739975,-0.07180907149,-0.07503961304,-0.07803132854,-0.08058240056
"MESSAGEix-GLOBIOM 1.1-M-R12","Fragmented World","BGR",-0.03183106291,-0.03261773611,-0.03365359424,-0.03448967341,-0.03497140365,-0.03518480814
"MESSAGEix-GLOBIOM 1.1-M-R12","Fragmented World","CAN",-0.03650658519,-0.03846516695,-0.04038259519,-0.04224029227,-0.04401954584,-0.04565850948
"MESSAGEix-GLOBIOM 1.1-M-R12","Fragmented World","CHL",-0.01727100828,-0.01784752856,-0.01820709857,-0.01800672274,-0.01736219145,-0.01637435045
"MESSAGEix-GLOBIOM 1.1-M-R12","Fragmented World","CHN",-0.04305257397,-0.04444401945,-0.04534577499,-0.04586096022,-0.04615358082,-0.0463736183
"MESSAGEix-GLOBIOM 1.1-M-R12","Fragmented World","HRV",-0.0411258637,-0.04135926583,-0.04250783507,-0.04414993048,-0.04580721356,-0.04724681426
"MESSAGEix-GLOBIOM 1.1-M-R12","Fragmented World","CZE",-0.02062495777,-0.0212076233,-0.02156345393,-0.02168908152,-0.02153836274,-0.0211276851
"MESSAGEix-GLOBIOM 1.1-M-R12","Fragmented World","DNK",-0.0214980409,-0.02249093789,-0.02314520953,-0.02348818206,-0.02357727469,-0.02337943363
"MESSAGEix-GLOBIOM 1.1-M-R12","Fragmented World",NA,-0.03005096848,-0.03097104064,-0.0317225435,-0.03221566676,-0.03232883848,-0.03207059667
"MESSAGEix-GLOBIOM 1.1-M-R12","Fragmented World","EGY",-0.06634514742,-0.06943456671,-0.07309419473,-0.07686982683,-0.08026112699,-0.08318933742
"MESSAGEix-GLOBIOM 1.1-M-R12","Fragmented World","EST",-0.02790707899,-0.02929041388,-0.03084807654,-0.03227972318,-0.03357440646,-0.03481217955
"MESSAGEix-GLOBIOM 1.1-M-R12","Fragmented World","FIN",-0.02540404096,-0.02641430566,-0.02715870941,-0.0276284905,-0.02778793962,-0.0276023
"MESSAGEix-GLOBIOM 1.1-M-R12","Fragmented World","FRA",-0.02939789519,-0.03095038242,-0.03229264855,-0.03344948027,-0.0343882679,-0.0350161932
"MESSAGEix-GLOBIOM 1.1-M-R12","Fragmented World","DEU",-0.03026780188,-0.03171931221,-0.03306059899,-0.03423150881,-0.03514580286,-0.03574261022
"MESSAGEix-GLOBIOM 1.1-M-R12","Fragmented World","GRC",-0.05886768433,-0.06181516881,-0.06436456159,-0.06635870628,-0.06774924011,-0.06866792076
"MESSAGEix-GLOBIOM 1.1-M-R12","Fragmented World","HKG",-0.05791225945,-0.0599525717,-0.06186749443,-0.06362211729,-0.06520640187,-0.06654143265
"MESSAGEix-GLOBIOM 1.1-M-R12","Fragmented World","HUN",-0.02257604734,-0.02286974409,-0.02275646118,-0.0223785205,-0.02169055167,-0.02068782557
"MESSAGEix-GLOBIOM 1.1-M-R12","Fragmented World","IND",-0.07440605407,-0.07723706592,-0.07979608021,-0.08180776851,-0.08316823332,-0.08414146451
"MESSAGEix-GLOBIOM 1.1-M-R12","Fragmented World","IDN",-0.05300639541,-0.0539609186,-0.054596787,-0.05490517423,-0.05494587066,-0.05460844075
"MESSAGEix-GLOBIOM 1.1-M-R12","Fragmented World","IRL",-0.01735765497,-0.01834562525,-0.01916734682,-0.01978688614,-0.02023704788,-0.02054838914
"MESSAGEix-GLOBIOM 1.1-M-R12","Fragmented World","ITA",-0.04294380254,-0.04457937283,-0.04607999473,-0.04724907563,-0.04803135577,-0.04841956731
"MESSAGEix-GLOBIOM 1.1-M-R12","Fragmented World","JPN",-0.04139624074,-0.04302157359,-0.04447013332,-0.04579447768,-0.04683663671,-0.04757310366
"MESSAGEix-GLOBIOM 1.1-M-R12","Fragmented World",NA,-0.05094856172,-0.05326277518,-0.05594571761,-0.05882307764,-0.06145928715,-0.0635454348
"MESSAGEix-GLOBIOM 1.1-M-R12","Fragmented World","LVA",-0.02481349977,-0.025563485,-0.0265020153,-0.02722835704,-0.02763792207,-0.02774606004
"MESSAGEix-GLOBIOM 1.1-M-R12","Fragmented World","LTU",-0.02811294652,-0.02908486836,-0.03053879321,-0.0317445232,-0.03248790146,-0.03277053743
