"","country","ISO2","actual","est","est_lower","est_upper","cd_actual","pd_actual","cd_est","pd_est","cd_est_95","pd_est_95","rating_delta","cd_delta","pd_delta","rating_delta_95","cd_delta_95","pd_delta_95"
"2","Australia","AU",20,18.10682,17.3021215142325,18.9115184857675,0.528295218534761,0,0.713394973353704,2.16812903055325,0.765806754084274,2.73777728727748,-1.89318,0.185099754818943,2.16812903055325,-2.69787848576754,0.237511535549513,2.73777728727748
"3","Austria","AT",19,16.62712,15.7728976565442,17.4813423434558,0.640457129391164,1.00324021516269,0.805649180447397,2.95579595741856,0.8578848157633,3.00891277553524,-2.37288,0.165192051056233,1.95255574225587,-3.22710234345576,0.217427686372136,2.00567256037255
"4","Belgium","BE",18,17.7030566666667,16.8496700947651,18.5564432385682,0.720901920982245,2.2670672729256,0.740772678968785,2.50274975969052,0.792629382720446,2.90524914573709,-0.296943333333335,0.0198707579865398,0.235682486764915,-1.15032990523486,0.071727461738201,0.638181872811487
"5","Brazil","BR",8.8,7.07973,6.28505341087909,7.87440658912091,2.45676393977302,11.944320897897,3.50992618815379,21.95831390467,4.1292790519998,28.3557482551847,-1.72027,1.05316224838077,10.013993006773,-2.51494658912091,1.67251511222679,16.4114273572877
"6","Bulgaria","BG",10.8,11.323935,10.5291441357223,12.1187258642777,1.64753048899489,5.6077084980296,1.49606185160355,4.67527593343528,1.73480758817106,6.19389668618294,0.523935,-0.151468637391345,-0.932432564594322,-0.270855864277747,0.087277099176168,0.586188188153336
"7","Canada","CA",20,19.1970366666667,18.3693411093316,20.0247322240018,0.528295218534761,0,0.621313748676741,0.655197982318725,0.693986582478515,1.89067534390139,-0.802963333333334,0.0930185301419806,0.655197982318725,-1.63065889066845,0.165691363943754,1.89067534390139
"8","Chile","CL",16.4,15.4448333333333,14.3263391338888,16.5633275327778,0.819036042193129,2.98927803787558,0.880187243836253,2.99081115711306,0.974372055061568,2.91136853287962,-0.955166666666665,0.061151201643124,0.00153311923747879,-2.07366086611116,0.155336012868439,-0.0779095049959579
"9","China","CN",16.4,10.3398283333333,9.45487263662266,11.224784030044,0.819036042193129,2.98927803787558,1.79964418568251,6.64905508876399,2.14758283163482,9.32163944930072,-6.06017166666667,0.98060814348938,3.65977705088842,-6.94512736337734,1.32854678944169,6.33236141142514
"10","Croatia","HR",9.6,9.10410166666667,8.21097453576276,9.99722879757057,2.08522074183164,8.81797674987291,2.30740929404918,10.6531486018629,2.776111299891,14.8317761750931,-0.495898333333333,0.222188552217536,1.83517185198995,-1.38902546423724,0.690890558059364,6.01379942522016
"11","Czech Republic","CZ",17,15.960535,14.9956083770635,16.9254616229365,0.783809906904573,2.85987858509344,0.845840484749812,3.01213646095931,0.914090544566019,2.95322892858584,-1.039465,0.0620305778452387,0.152257875865871,-2.00439162293652,0.130280637661447,0.0933503434924035
"12","Denmark","DK",20,18.9001283333333,18.0288762370095,19.7713804296571,0.528295218534761,0,0.649683245801766,1.16617817845605,0.718893053950184,2.24108853835131,-1.09987166666667,0.121388027267005,1.16617817845605,-1.97112376299047,0.190597835415424,2.24108853835131
"13","Egypt","EG",5.4,5.31602666666667,4.52214536752396,6.10990796580937,4.92983395861495,36.992483158093,5.01219204289208,37.9001851097579,5.848535566529,47.2845741208622,-0.0839733333333337,0.0823580842771232,0.907701951664926,-0.877854632476041,0.918701607914044,10.2920909627692
"14","Estonia","EE",17,15.0579233333333,14.2631599602257,15.852686706441,0.783809906904573,2.85987858509344,0.90911456356849,2.95866407913954,0.980795925343739,2.91038923733021,-1.94207666666667,0.125304656663917,0.0987854940460977,-2.73684003977432,0.196986018439166,0.0505106522367669
"15","Finland","FI",19,18.4861916666667,17.5946356028672,19.3777477304661,0.640457129391164,1.00324021516269,0.68485820379835,1.75066777624002,0.747715542347424,2.57524214996172,-0.513808333333333,0.0444010744071854,0.74742756107733,-1.4053643971328,0.10725841295626,1.57200193479903
"16","France","FR",18,17.0876116666667,16.2208318202348,17.9543915130985,0.720901920982245,2.2670672729256,0.778638056253886,2.8288931903385,0.829775793738166,3.00454505479436,-0.912388333333332,0.057736135271641,0.561825917412904,-1.7791681797652,0.108873872755921,0.737477781868762
