"Region","X2045","X2046","X2047","X2048","X2049","X2050"
"IND",-0.04575068308,-0.04695759308,-0.04853354938,-0.05030824379,-0.05184406139,-0.05311004881
"IDN",-0.02845684504,-0.02776104769,-0.0268875804,-0.02601779347,-0.02493245311,-0.02344904894
"IRL",-0.01934521719,-0.02008327842,-0.02069968336,-0.02109081772,-0.0212571336,-0.02131542484
"ITA",-0.03008604935,-0.0299773565,-0.0293165499,-0.02850423711,-0.02754537333,-0.02631516153
"JPN",-0.036967375,-0.0375902346,-0.0377822546,-0.03764454499,-0.03698683803,-0.03567834842
NA,-0.03589992865,-0.03696767853,-0.03822963739,-0.0396188353,-0.04088974097,-0.04196536212
"LVA",-0.01811073306,-0.01776880192,-0.01701320182,-0.01626357162,-0.01556632961,-0.01479706494
"LTU",-0.01842680881,-0.01843197774,-0.01794751392,-0.01753051008,-0.01702321068,-0.01620189336
"MYS",-0.04319724495,-0.04347601802,-0.04387077871,-0.04411112001,-0.04406902019,-0.04376682907
"MEX",-0.03785581048,-0.03832838968,-0.03871136114,-0.03895983896,-0.03888953498,-0.03845535406
NA,-0.07412166997,-0.07757338746,-0.08179214651,-0.08638628781,-0.09079365507,-0.09492737957
"NLD",-0.0098639653,-0.00936509106,-0.00873810308,-0.00834197945,-0.008048472,-0.00751337193
"NZL",-0.01973789703,-0.02056196194,-0.02119159797,-0.02169562072,-0.02203875487,-0.02210075491
"NOR",-0.02317754885,-0.02402285886,-0.02477714113,-0.02513259931,-0.02535885434,-0.02540468639
"POL",-0.01449350376,-0.01389340586,-0.01307394371,-0.01238546134,-0.01178354138,-0.01106978416
"PRT",-0.0320027703,-0.03305887257,-0.03389153812,-0.03490672455,-0.03578060483,-0.03608476107
"ROU",-0.03107436306,-0.03307212525,-0.03487345614,-0.03681067041,-0.03867677746,-0.04024359706
"RUS",-0.06049567926,-0.06473880263,-0.07000460735,-0.07573942056,-0.08161901427,-0.08734912663
"SGP",-0.02467626875,-0.02479531098,-0.02514680468,-0.02692325315,-0.02915397828,-0.03098277433
"SVK",-0.01610031936,-0.01639862961,-0.01595190072,-0.01542916769,-0.0146832779,-0.01346560193
"SVN",-0.01452139892,-0.01397307297,-0.01278680197,-0.01159389227,-0.01049424634,-0.00934913488
"ZAF",-0.0357192258,-0.03765124172,-0.03974501252,-0.04171037732,-0.04313129172,-0.04378977678
"KOR",-0.01842678231,-0.01754252497,-0.01623654223,-0.01484416385,-0.0133864865,-0.01182675835
"ESP",-0.03003767858,-0.03066586631,-0.03102776837,-0.03168424251,-0.03236256613,-0.03252104717
"SWE",-0.018255177,-0.01893515662,-0.01953429414,-0.02007022386,-0.02056892873,-0.02091246497
"CHE",-0.00600295891,-0.00515445191,-0.0039398592,-0.00261873028,-0.00136098559,-0.00010762148
"TWN",-0.02152846453,-0.02042005827,-0.01906735368,-0.01767493482,-0.01617002469,-0.01434214646
"TUR",-0.02681871236,-0.02742499925,-0.02805429744,-0.02887109902,-0.02970032277,-0.0303927916
"GBR",-0.0127619878,-0.01246901069,-0.01186493593,-0.01122861569,-0.01062512874,-0.00999927696
"USA",-0.04185423387,-0.04260877977,-0.04288967617,-0.04299982841,-0.04286007621,-0.04227519973
"VNM",-0.04483299813,-0.04689579585,-0.04893037222,-0.05109340271,-0.05310985285,-0.05471285888
