"Region","X2045","X2046","X2047","X2048","X2049","X2050"
"RUS",-0.0597993835,-0.06281698664,-0.06590475902,-0.06903400812,-0.07209486088,-0.07501692993
"SGP",-0.02246778004,-0.02314272224,-0.02382016914,-0.02468085586,-0.02557333082,-0.02620885157
"SVK",-0.00844581635,-0.00847942894,-0.00836346432,-0.00822194541,-0.0080142073,-0.00768302559
"SVN",-0.00587630478,-0.00580158842,-0.00562121474,-0.00553772196,-0.00546662035,-0.00528788767
"ZAF",-0.03474458689,-0.03737849917,-0.03972395809,-0.04187714817,-0.04386988614,-0.04563170818
"KOR",-0.00847505106,-0.0080089691,-0.00744530794,-0.00685034679,-0.00619258506,-0.00542282436
"ESP",-0.02093383666,-0.02110679913,-0.02116578383,-0.02148392774,-0.02181013676,-0.02174906892
"SWE",-0.01406685374,-0.01429148266,-0.01447914291,-0.01463120987,-0.01473394412,-0.01470029273
"CHE",0.00474394371,0.00578497322,0.00693801107,0.00807323042,0.00923775565,0.01056474693
"TWN",-0.01336399717,-0.013112741,-0.01271691656,-0.01234810088,-0.01192694157,-0.01120956344
"TUR",-0.02038146298,-0.02092660498,-0.02141784207,-0.02188394734,-0.02219646102,-0.02226900973
"GBR",-0.00554113938,-0.00531207156,-0.00507522462,-0.00482046453,-0.00453962095,-0.00417872615
"USA",-0.02165552802,-0.02147910421,-0.02119712867,-0.02095657872,-0.02074819069,-0.0204181711
"VNM",-0.03454124836,-0.03550828302,-0.03635417253,-0.03707221708,-0.03770094508,-0.03804241662
